"","Sample","downloaded","mapped","asked","circ","path","Type","Cellline","OncotreeLineage","is_ecDNA"
"6196","SRP403592_SNU016_Input_STAD",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP403592_SNU016_Input_STAD","Input","SNU016","Esophagus/Stomach","1"
"6197","SRP403592_SNU638_Input_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP403592_SNU638_Input_STAD","Input","SNU638","Esophagus/Stomach","0"
"6198","SRP403592_SNU216_Input_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP403592_SNU216_Input_STAD","Input","SNU216","Esophagus/Stomach","0"
"6199","SRP412026_GSM6806645_siNC-Input_OTHER_STAD",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP412026_GSM6806645_siNC-Input_OTHER_STAD","Input","HFE145","Esophagus/Stomach","1"
"6200","SRP412026_GSM6806647_siNCplusH-_pylori-Input_OTHER_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP412026_GSM6806647_siNCplusH-_pylori-Input_OTHER_STAD","Input","HFE145","Esophagus/Stomach","0"
"6201","SRP403592_SNU719_Input_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP403592_SNU719_Input_STAD","Input","SNU719","Esophagus/Stomach","0"
"6203","SRP412026_GSM6806651_siWTAPplusH-_pylori-Input_OTHER_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP412026_GSM6806651_siWTAPplusH-_pylori-Input_OTHER_STAD","Input","HFE145","Esophagus/Stomach","0"
"6204","SRP412512_GSM6810967_AGS-Input_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP412512_GSM6810967_AGS-Input_ChIP_STAD","Input","AGS","Esophagus/Stomach","0"
"6205","SRP436390_Delta_BCL7_1_chip_input_STAD",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP436390_Delta_BCL7_1_chip_input_STAD","Input","BCL7","Esophagus/Stomach","1"
"6206","SRP436390_Delta_BCL7_2_chip_input_STAD",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP436390_Delta_BCL7_2_chip_input_STAD","Input","BCL7","Esophagus/Stomach","1"
"6207","SRP436390_KatoIII_chip_input_STAD",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP436390_KatoIII_chip_input_STAD","Input","KATOIII","Esophagus/Stomach","0"
"6208","SRP440906_GSM7441217_input-1_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP440906_GSM7441217_input-1_ChIP_STAD","Input","AGS","Esophagus/Stomach","0"
"6209","SRP436390_Delta_BCL7_3_chip_input_STAD",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP436390_Delta_BCL7_3_chip_input_STAD","Input","BCL7","Esophagus/Stomach","1"
"6210","SRP467778_GSM7850350_DMSO_Input_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP467778_GSM7850350_DMSO_Input_ChIP_STAD","Input","JSC153","Esophagus/Stomach","0"
"6211","SRP440906_GSM7441218_input-2_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP440906_GSM7441218_input-2_ChIP_STAD","Input","AGS","Esophagus/Stomach","0"
"6212","SRP478780_GSM7979666_HGC27_wt_Input_ChIP_rep1_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP478780_GSM7979666_HGC27_wt_Input_ChIP_rep1_ChIP_STAD","Input","HGC27","Esophagus/Stomach","0"
"6213","SRP478780_GSM7979667_HGC27_wt_Input_ChIP_rep2_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP478780_GSM7979667_HGC27_wt_Input_ChIP_rep2_ChIP_STAD","Input","HGC27","Esophagus/Stomach","0"
"6214","SRP472172_GSM7901960_SNU-668_Erastin-resistant_Input_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP472172_GSM7901960_SNU-668_Erastin-resistant_Input_ChIP_STAD","Input","SNU668","Esophagus/Stomach","0"
"6215","SRP478780_GSM7979668_HGC27_RUNX3KO_Input_ChIP_rep1_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP478780_GSM7979668_HGC27_RUNX3KO_Input_ChIP_rep1_ChIP_STAD","Input","HGC27","Esophagus/Stomach","0"
"6216","SRP478780_GSM7979669_HGC27_RUNX3KO_Input_ChIP_rep2_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP478780_GSM7979669_HGC27_RUNX3KO_Input_ChIP_rep2_ChIP_STAD","Input","HGC27","Esophagus/Stomach","0"
"6217","SRP467778_GSM7850351_FU_Input_ChIP_STAD",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP467778_GSM7850351_FU_Input_ChIP_STAD","Input","JSC153","Esophagus/Stomach","0"
"6222","GBM39_SRR8236755",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/GBM39_SRR8236755","ATAC","GBM39","CNS/Brain","1"
"6223","GBM39_SRR8236756",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/GBM39_SRR8236756","ATAC","GBM39","CNS/Brain","1"
"6224","H460_SRR24058324",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058324","ATAC","NCIH460","Lung","0"
"6225","H460_SRR24058325",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058325","ATAC","NCIH460","Lung","0"
"6226","H460_SRR24058326",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058326","ATAC","NCIH460","Lung","0"
"6227","H460_SRR24058327",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058327","ATAC","NCIH460","Lung","0"
"6228","H460_SRR24058328",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058328","ATAC","NCIH460","Lung","0"
"6229","H460_SRR24058329",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058329","ATAC","NCIH460","Lung","0"
"6230","H460_SRR24058330",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058330","ATAC","NCIH460","Lung","0"
"6231","H460_SRR24058331",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058331","ATAC","NCIH460","Lung","0"
"6232","H460_SRR24058332",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058332","ATAC","NCIH460","Lung","0"
"6233","H460_SRR24058333",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058333","ATAC","NCIH460","Lung","0"
"6234","H460_SRR24058334",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058334","ATAC","NCIH460","Lung","0"
"6235","H460_SRR24058335",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/H460_SRR24058335","ATAC","NCIH460","Lung","0"
"6332","PC3_SRR17655783",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/PC3_SRR17655783","ATAC","PC3","Prostate","0"
"6333","PC3_SRR17655784",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/PC3_SRR17655784","ATAC","PC3","Prostate","1"
"6334","PC3_SRR24572392",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/PC3_SRR24572392","ATAC","PC3","Prostate","1"
"6335","PC3_SRR8236759",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/PC3_SRR8236759","ATAC","PC3","Prostate","1"
"6336","PC3_SRR8236760",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/PC3_SRR8236760","ATAC","PC3","Prostate","0"
"6339","SKOV3_SRR20853990",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853990","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6340","SKOV3_SRR20853991",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853991","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6341","SKOV3_SRR20853992",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853992","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6342","SKOV3_SRR20853993",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853993","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6343","SKOV3_SRR20853994",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853994","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6344","SKOV3_SRR20853995",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853995","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6345","SKOV3_SRR20853996",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853996","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6346","SKOV3_SRR20853997",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR20853997","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6347","SKOV3_SRR23461289",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461289","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6348","SKOV3_SRR23461290",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461290","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6349","SKOV3_SRR23461291",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461291","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6350","SKOV3_SRR23461293",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461293","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6351","SKOV3_SRR23461294",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461294","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6352","SKOV3_SRR23461295",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461295","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6353","SKOV3_SRR23461296",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR23461296","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6354","SKOV3_SRR9045864",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR9045864","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6355","SKOV3_SRR9045865",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/test_scATAC_other/SKOV3_SRR9045865","ATAC","SKOV3","Ovary/Fallopian Tube","1"
"6367","SRP170080_SRX5913663_brain_GBM39HSR_ATAC_rep1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913663_brain_GBM39HSR_ATAC_rep1","ATAC","GBM39","CNS/Brain","1"
"6368","SRP170080_SRX5913662_brain_GBM39HSR_ATAC_rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913662_brain_GBM39HSR_ATAC_rep2","ATAC","GBM39","CNS/Brain","1"
"6369","SRP170080_SRX5055007_prostate_PC3_ATACseq_2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5055007_prostate_PC3_ATACseq_2","ATAC","PC3","Prostate","1"
"6370","SRP170080_SRX5055008_prostate_PC3_ATACseq_1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5055008_prostate_PC3_ATACseq_1","ATAC","PC3","Prostate","1"
"41100","SRP268807_SRS6906076_GSM4636755_jc5639put_siNT_72h_MCF7_BRCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP268807_SRS6906076_GSM4636755_jc5639put_siNT_72h_MCF7_BRCA","Input","MCF7","Breast","0"
"53100","SRP268807_SRS6906110_GSM4636709_jc5365put_Untreated_MCF7_BRCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP268807_SRS6906110_GSM4636709_jc5365put_Untreated_MCF7_BRCA","Input","MCF7","Breast","0"
"30410","GSE111460_GSM3031505_K562-DMSO-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031505_K562-DMSO-input","Input","K562","Myeloid","0"
"30510","GSE111460_GSM3031506_K562-IAA-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031506_K562-IAA-input","Input","K562","Myeloid","0"
"30610","GSE111460_GSM3031507_K562-DMSO-Pol2",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031507_K562-DMSO-Pol2","ChIP","K562","Myeloid","0"
"30710","GSE111460_GSM3031508_K562-IAA-Pol2",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031508_K562-IAA-Pol2","ChIP","K562","Myeloid","0"
"30810","GSE111460_GSM3031509_K562-DMSO-Pol2-S5P",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031509_K562-DMSO-Pol2-S5P","ChIP","K562","Myeloid","0"
"30910","GSE111460_GSM3031510_K562-IAA-Pol2-S5P",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031510_K562-IAA-Pol2-S5P","ChIP","K562","Myeloid","0"
"31010","GSE111460_GSM3031511_K562-DMSO-Pol2-S2P",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031511_K562-DMSO-Pol2-S2P","ChIP","K562","Myeloid","0"
"31110","GSE111460_GSM3031512_K562-IAA-Pol2-S2P",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031512_K562-IAA-Pol2-S2P","ChIP","K562","Myeloid","1"
"31210","GSE111460_GSM3031513_K562-DMSO-input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031513_K562-DMSO-input","Input","K562","Myeloid","1"
"31310","GSE111460_GSM3031514_K562-IAA-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031514_K562-IAA-input","Input","K562","Myeloid","0"
"31410","GSE111460_GSM3031515_K562-DMSO-Pol2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031515_K562-DMSO-Pol2","ChIP","K562","Myeloid","1"
"31510","GSE111460_GSM3031516_K562-IAA-Pol2",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031516_K562-IAA-Pol2","ChIP","K562","Myeloid","0"
"31610","GSE111460_GSM3031517_K562-DMSO-Pol2-S5P",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031517_K562-DMSO-Pol2-S5P","ChIP","K562","Myeloid","1"
"31710","GSE111460_GSM3031518_K562-IAA-Pol2-S5P",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE111460_GSM3031518_K562-IAA-Pol2-S5P","ChIP","K562","Myeloid","0"
"31810","GSE115377_GSM3176959_K562-DMSO-IgG",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176959_K562-DMSO-IgG","ChIP","K562","Myeloid","0"
"31910","GSE115377_GSM3176960_K562-DMSO-IgG",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176960_K562-DMSO-IgG","ChIP","K562","Myeloid","0"
"32010","GSE115377_GSM3176961_K562-C6nc-IgG",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176961_K562-C6nc-IgG","ChIP","K562","Myeloid","0"
"32110","GSE115377_GSM3176962_K562-C6nc-IgG",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176962_K562-C6nc-IgG","ChIP","K562","Myeloid","0"
"32210","GSE115377_GSM3176963_K562-C6-IgG",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176963_K562-C6-IgG","ChIP","K562","Myeloid","0"
"32310","GSE115377_GSM3176964_K562-C6-IgG",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176964_K562-C6-IgG","ChIP","K562","Myeloid","0"
"32410","GSE115377_GSM3176965_K562-DMSO-WDR5",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176965_K562-DMSO-WDR5","ChIP","K562","Myeloid","0"
"32510","GSE115377_GSM3176966_K562-DMSO-WDR5",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176966_K562-DMSO-WDR5","ChIP","K562","Myeloid","0"
"32610","GSE115377_GSM3176967_K562-C6nc-WDR5",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176967_K562-C6nc-WDR5","ChIP","K562","Myeloid","0"
"32710","GSE115377_GSM3176968_K562-C6nc-WDR5",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176968_K562-C6nc-WDR5","ChIP","K562","Myeloid","0"
"32810","GSE115377_GSM3176969_K562-C6-WDR5",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176969_K562-C6-WDR5","ChIP","K562","Myeloid","0"
"32910","GSE115377_GSM3176970_K562-C6-WDR5",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE115377_GSM3176970_K562-C6-WDR5","ChIP","K562","Myeloid","0"
"33010","GSE120715_GSM3408964_K562-DMSO-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408964_K562-DMSO-input","Input","K562","Myeloid","0"
"33110","GSE120715_GSM3408965_K562-DMSO-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408965_K562-DMSO-input","Input","K562","Myeloid","0"
"33210","GSE120715_GSM3408966_K562-IBET-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408966_K562-IBET-input","Input","K562","Myeloid","0"
"33310","GSE120715_GSM3408967_K562-IBET-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408967_K562-IBET-input","Input","K562","Myeloid","0"
"33410","GSE120715_GSM3408968_K562-IBET-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408968_K562-IBET-input","Input","K562","Myeloid","0"
"33510","GSE120715_GSM3408969_K562-IBET-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408969_K562-IBET-input","Input","K562","Myeloid","0"
"33610","GSE120715_GSM3408970_K562-IBET-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408970_K562-IBET-input","Input","K562","Myeloid","0"
"33710","GSE120715_GSM3408971_K562-IBET-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE120715_GSM3408971_K562-IBET-input","Input","K562","Myeloid","0"
"33810","GSE129380_GSM3712093_K562-Control-H3K27me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712093_K562-Control-H3K27me3","ChIP","K562","Myeloid","0"
"33910","GSE129380_GSM3712094_K562-EPZ-011989-H3K27me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712094_K562-EPZ-011989-H3K27me3","ChIP","K562","Myeloid","0"
"34010","GSE129380_GSM3712095_K562-Control-H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712095_K562-Control-H3K4me3","ChIP","K562","Myeloid","0"
"34110","GSE129380_GSM3712096_K562-EPZ-011989-H3K4me3",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712096_K562-EPZ-011989-H3K4me3","ChIP","K562","Myeloid","0"
"34210","GSE129380_GSM3712097_K562-Control-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712097_K562-Control-H3K27ac","ChIP","K562","Myeloid","0"
"34310","GSE129380_GSM3712098_K562-EPZ-011989-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712098_K562-EPZ-011989-H3K27ac","ChIP","K562","Myeloid","0"
"34410","GSE129380_GSM3712099_K562-Control-IRF1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712099_K562-Control-IRF1","ChIP","K562","Myeloid","0"
"34510","GSE129380_GSM3712100_K562-EPZ-011989-IRF1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712100_K562-EPZ-011989-IRF1","ChIP","K562","Myeloid","0"
"34610","GSE129380_GSM3712101_K562-Control-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712101_K562-Control-input","Input","K562","Myeloid","0"
"34710","GSE129380_GSM3712102_K562-EPZ-011989-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712102_K562-EPZ-011989-input","Input","K562","Myeloid","0"
"34810","GSE129380_GSM3712103_K562-Control-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712103_K562-Control-input","Input","K562","Myeloid","0"
"34910","GSE129380_GSM3712104_K562-EPZ-011989-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE129380_GSM3712104_K562-EPZ-011989-input","Input","K562","Myeloid","0"
"35010","GSE135574_GSM4018759_PC3-DMSO-input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE135574_GSM4018759_PC3-DMSO-input","Input","PC3","Prostate","1"
"35110","GSE135574_GSM4018760_PC3-DMSO-H3K79me2",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE135574_GSM4018760_PC3-DMSO-H3K79me2","ChIP","PC3","Prostate","0"
"35210","GSE135574_GSM4018761_PC3-EPZ004777-input",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE135574_GSM4018761_PC3-EPZ004777-input","Input","PC3","Prostate","1"
"35310","GSE135574_GSM4018762_PC3-EPZ004777-H3K79me2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE135574_GSM4018762_PC3-EPZ004777-H3K79me2","ChIP","PC3","Prostate","1"
"35410","GSE137207_GSM4072998_PC3-DMSO-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4072998_PC3-DMSO-H3K27ac","ChIP","PC3","Prostate","0"
"35510","GSE137207_GSM4072999_PC3-DMSO-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4072999_PC3-DMSO-H3K27ac","ChIP","PC3","Prostate","0"
"35610","GSE137207_GSM4073000_PC3-iCBP-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073000_PC3-iCBP-H3K27ac","ChIP","PC3","Prostate","0"
"35710","GSE137207_GSM4073001_PC3-iCBP-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073001_PC3-iCBP-H3K27ac","ChIP","PC3","Prostate","0"
"35810","GSE137207_GSM4073002_PC3-SAHA-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073002_PC3-SAHA-H3K27ac","ChIP","PC3","Prostate","0"
"35910","GSE137207_GSM4073003_PC3-SAHA-H3K27ac",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073003_PC3-SAHA-H3K27ac","ChIP","PC3","Prostate","0"
"36010","GSE137207_GSM4073006_PC3-DMSO-BRD4",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073006_PC3-DMSO-BRD4","ChIP","PC3","Prostate","0"
"36110","GSE137207_GSM4073007_PC3-DMSO-BRD4",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073007_PC3-DMSO-BRD4","ChIP","PC3","Prostate","0"
"36210","GSE137207_GSM4073008_PC3-iCBP-BRD4",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073008_PC3-iCBP-BRD4","ChIP","PC3","Prostate","0"
"36310","GSE137207_GSM4073009_PC3-iCBP-BRD4",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073009_PC3-iCBP-BRD4","ChIP","PC3","Prostate","0"
"36410","GSE137207_GSM4073010_PC3-SAHA-BRD4",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073010_PC3-SAHA-BRD4","ChIP","PC3","Prostate","0"
"36510","GSE137207_GSM4073011_PC3-SAHA-BRD4",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE137207_GSM4073011_PC3-SAHA-BRD4","ChIP","PC3","Prostate","0"
"36610","GSE138084_GSM4098988_K562-DMSO-input",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/CelllineDrugData/GSE138084_GSM4098988_K562-DMSO-input","Input","K562","Myeloid","0"
